event_id,event_slug,event_title,event_volume,market_id,condition_id,market_slug,question,group_item_title,outcomes,outcome_prices,clob_token_ids,yes_price,no_price,yes_token_id,no_token_id,best_bid,best_ask,spread,market_volume,liquidity,neg_risk,active,closed,accepting_orders,end_date
443318,highest-temperature-in-singapore-on-may-5-2026,Highest temperature in Singapore on May 5?,95731.99290499998,2144902,0x11b5b01ff8a8eaa244eb6c4d333c8f5e717e248f783a68d7148e5a1dc3bcd073,highest-temperature-in-singapore-on-may-5-2026-34corhigher,Will the highest temperature in Singapore be 34°C or higher on May 5?,34°C or higher,"[""Yes"", ""No""]","[0.001, 0.999]","[""115125793516964353752611470038507402584865359203684565299531152705077853414697"", ""80166145519638923164177984592173627198127541651998221754343393099050700751418""]",0.001,0.999,115125793516964353752611470038507402584865359203684565299531152705077853414697,80166145519638923164177984592173627198127541651998221754343393099050700751418,,0.002,0.002,18412.71418199999,1812.14806,1,1,0,1,2026-05-05T12:00:00Z
443341,highest-temperature-in-jakarta-on-may-5-2026,Highest temperature in Jakarta on May 5?,92755.385002,2145150,0x0bfe7f28b230e1ca503f875c290a2ef5e23150d1c046ddb662ed05af9705ff77,highest-temperature-in-jakarta-on-may-5-2026-32c,Will the highest temperature in Jakarta be 32°C on May 5?,32°C,"[""Yes"", ""No""]","[0.9965, 0.0035]","[""11599580481691603603613616766664533329115218269953873362167696404000333057631"", ""45321166490994770348941757686052071484021011561138210013013923083179474461691""]",0.9965,0.0035,11599580481691603603613616766664533329115218269953873362167696404000333057631,45321166490994770348941757686052071484021011561138210013013923083179474461691,0.996,0.997,0.001,9881.154438999996,647.43412,1,1,0,1,2026-05-05T12:00:00Z
443341,highest-temperature-in-jakarta-on-may-5-2026,Highest temperature in Jakarta on May 5?,92755.385002,2145151,0xd8e6692e684aa9b968b68af2215d956fa6fdd94397a083a3061a3ebd5329d63c,highest-temperature-in-jakarta-on-may-5-2026-33c,Will the highest temperature in Jakarta be 33°C on May 5?,33°C,"[""Yes"", ""No""]","[0.0055, 0.9945]","[""12280196455784519791161844696460302626671013254851429525451692370999867708301"", ""91153149183575141137451718393118828445328184914053328315917239269011534599601""]",0.0055,0.9945,12280196455784519791161844696460302626671013254851429525451692370999867708301,91153149183575141137451718393118828445328184914053328315917239269011534599601,0.002,0.009,0.007,6647.581810999999,384.93643,1,1,0,1,2026-05-05T12:00:00Z
443341,highest-temperature-in-jakarta-on-may-5-2026,Highest temperature in Jakarta on May 5?,92755.385002,2145152,0x4d83d3492698710d591ea370f99e7ee1d9f593e026c6652bbc285b416ccaee90,highest-temperature-in-jakarta-on-may-5-2026-34c,Will the highest temperature in Jakarta be 34°C on May 5?,34°C,"[""Yes"", ""No""]","[0.004, 0.996]","[""40835554226291665687668757489519014625045375816067490903784091637428429612728"", ""86442900221761527986001545745612346204000846843642669226964652663462706710928""]",0.004,0.996,40835554226291665687668757489519014625045375816067490903784091637428429612728,86442900221761527986001545745612346204000846843642669226964652663462706710928,0.001,0.007,0.006,12318.229207999995,552.52948,1,1,0,1,2026-05-05T12:00:00Z
443341,highest-temperature-in-jakarta-on-may-5-2026,Highest temperature in Jakarta on May 5?,92755.385002,2145153,0x2522228b38cfe26eef4a77d0d1871fe9ece191c66e187aac1b8e44fdcef04060,highest-temperature-in-jakarta-on-may-5-2026-35c,Will the highest temperature in Jakarta be 35°C on May 5?,35°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""70023981344495612752759960710316604948818894645049108563316235646507020483289"", ""82738218176496194836867225454969197681850190327532745672207222368153697181127""]",0.0005,0.9995,70023981344495612752759960710316604948818894645049108563316235646507020483289,82738218176496194836867225454969197681850190327532745672207222368153697181127,,0.001,0.001,17804.174789000004,2967.30635,1,1,0,1,2026-05-05T12:00:00Z
443341,highest-temperature-in-jakarta-on-may-5-2026,Highest temperature in Jakarta on May 5?,92755.385002,2145154,0x808eded85a35caeae2b7024a3a8375192965b8a52ad0788051ccc466a5bf842c,highest-temperature-in-jakarta-on-may-5-2026-36c,Will the highest temperature in Jakarta be 36°C on May 5?,36°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""97229066362589655150428668139592699477868571062846269212667139657419799792891"", ""108998931085959017803074490752169020859000464778193458525019961343356955240898""]",0.0005,0.9995,97229066362589655150428668139592699477868571062846269212667139657419799792891,108998931085959017803074490752169020859000464778193458525019961343356955240898,,0.001,0.001,3962.774456000001,4018.39763,1,1,0,1,2026-05-05T12:00:00Z
443305,highest-temperature-in-nyc-on-may-5-2026,Highest temperature in NYC on May 5?,82243.040018,2144753,0xf0a5e015ff707677087eb328cf250fc12e9f6061ba7536f1764af7b265feef9b,highest-temperature-in-nyc-on-may-5-2026-80-81f,Will the highest temperature in New York City be between 80-81°F on May 5?,80-81°F,"[""Yes"", ""No""]","[0.355, 0.645]","[""752351364287525816887569889364793004163609085591606837258627433617140821850"", ""17595899807216340794481432686908327688263554674011053949185744623858633560172""]",0.355,0.645,752351364287525816887569889364793004163609085591606837258627433617140821850,17595899807216340794481432686908327688263554674011053949185744623858633560172,0.35,0.36,0.01,5219.495660999992,733.52,1,1,0,1,2026-05-05T12:00:00Z
443305,highest-temperature-in-nyc-on-may-5-2026,Highest temperature in NYC on May 5?,82243.040018,2144752,0x40187fc077a03c0c6ebdc52985d4c26537d56d119b86f213b6ed2575bf0da0f5,highest-temperature-in-nyc-on-may-5-2026-78-79f,Will the highest temperature in New York City be between 78-79°F on May 5?,78-79°F,"[""Yes"", ""No""]","[0.345, 0.655]","[""101827606308684754353171470029018543355868066233467329140495026459591065309029"", ""65228911364354501316047730183512395857367416270660409945219703926967593970357""]",0.345,0.655,101827606308684754353171470029018543355868066233467329140495026459591065309029,65228911364354501316047730183512395857367416270660409945219703926967593970357,0.33,0.36,0.03,8496.689376999995,1236.3585,1,1,0,1,2026-05-05T12:00:00Z
443305,highest-temperature-in-nyc-on-may-5-2026,Highest temperature in NYC on May 5?,82243.040018,2144751,0xff7b287b3dfa1fcfb0b6802e7c253666febc2c4c50963bcf45cc2cb11b85c54a,highest-temperature-in-nyc-on-may-5-2026-76-77f,Will the highest temperature in New York City be between 76-77°F on May 5?,76-77°F,"[""Yes"", ""No""]","[0.215, 0.785]","[""111644136595073516757374473550431564164586362510439067833419486931291626542910"", ""86688647261885333772372849279799105683371713292756860905225802208846574012367""]",0.215,0.785,111644136595073516757374473550431564164586362510439067833419486931291626542910,86688647261885333772372849279799105683371713292756860905225802208846574012367,0.2,0.23,0.03,4940.874412999996,1428.8853,1,1,0,1,2026-05-05T12:00:00Z
443305,highest-temperature-in-nyc-on-may-5-2026,Highest temperature in NYC on May 5?,82243.040018,2144754,0x8bcd664ac52005e2f89280196bda351b03afe9046f0699be4be8e07b7f04b429,highest-temperature-in-nyc-on-may-5-2026-82-83f,Will the highest temperature in New York City be between 82-83°F on May 5?,82-83°F,"[""Yes"", ""No""]","[0.0485, 0.9515]","[""98574560884706499247785000793242311701760763922735176105357403435543229139973"", ""62374027891400005529741729625988400080620057504767751890997537473103898766601""]",0.0485,0.9515,98574560884706499247785000793242311701760763922735176105357403435543229139973,62374027891400005529741729625988400080620057504767751890997537473103898766601,0.047,0.05,0.003,5656.983974999999,916.02274,1,1,0,1,2026-05-05T12:00:00Z
443305,highest-temperature-in-nyc-on-may-5-2026,Highest temperature in NYC on May 5?,82243.040018,2144755,0xb3601bbb1d51f719b62a998d1c93edb9bb44ad8437377ec0d60374d3d0e3662a,highest-temperature-in-nyc-on-may-5-2026-84-85f,Will the highest temperature in New York City be between 84-85°F on May 5?,84-85°F,"[""Yes"", ""No""]","[0.028, 0.972]","[""59142330973038381992365730255757265477971081229706972894664474544462123464876"", ""71285759611623857752460735718387248882777581969236827071535221929373994280916""]",0.028,0.972,59142330973038381992365730255757265477971081229706972894664474544462123464876,71285759611623857752460735718387248882777581969236827071535221929373994280916,0.022,0.034,0.012,5269.090739000001,1079.95367,1,1,0,1,2026-05-05T12:00:00Z
443347,highest-temperature-in-qingdao-on-may-5-2026,Highest temperature in Qingdao on May 5?,68368.487525,2145212,0x246f81064db9193330a0d2bbc32cce8b7e21abe1cb074d2f0b3aca2bd23ba021,highest-temperature-in-qingdao-on-may-5-2026-21c,Will the highest temperature in Qingdao be 21°C on May 5?,21°C,"[""Yes"", ""No""]","[0.9595, 0.0405]","[""44016413110668977104461767067992242211629664595217537184762366800599439433038"", ""44967436654843396847483729982273437782114327349436625583056132503982824054379""]",0.9595,0.0405,44016413110668977104461767067992242211629664595217537184762366800599439433038,44967436654843396847483729982273437782114327349436625583056132503982824054379,0.931,0.988,0.057,13648.583197000004,993.12624,1,1,0,1,2026-05-05T12:00:00Z
443347,highest-temperature-in-qingdao-on-may-5-2026,Highest temperature in Qingdao on May 5?,68368.487525,2145213,0x490ea5bedf2072c499f7782d3d6577e22a2e8fb716c8ec4b14774a7da56ce716,highest-temperature-in-qingdao-on-may-5-2026-22c,Will the highest temperature in Qingdao be 22°C on May 5?,22°C,"[""Yes"", ""No""]","[0.0235, 0.9765]","[""24732017463770706627148853912122627703489118819018179469562893561194756323014"", ""114360830679455758996921691911394712572818010642004359751550754153588110521221""]",0.0235,0.9765,24732017463770706627148853912122627703489118819018179469562893561194756323014,114360830679455758996921691911394712572818010642004359751550754153588110521221,0.01,0.037,0.027,5357.405829000002,321.831,1,1,0,1,2026-05-05T12:00:00Z
443347,highest-temperature-in-qingdao-on-may-5-2026,Highest temperature in Qingdao on May 5?,68368.487525,2145216,0x92746129f8f3236dfd5b897bbba4b55ea0ed623bb273adca28a48446a81ebbd2,highest-temperature-in-qingdao-on-may-5-2026-25c,Will the highest temperature in Qingdao be 25°C on May 5?,25°C,"[""Yes"", ""No""]","[0.0055, 0.9945]","[""7235662333786156745819273634398594386822849468344328457246255988353634901089"", ""56445299488375279652313809525237528514347661440655409054969482206468609707480""]",0.0055,0.9945,7235662333786156745819273634398594386822849468344328457246255988353634901089,56445299488375279652313809525237528514347661440655409054969482206468609707480,0.001,0.01,0.009,2263.351631,354.17904,1,1,0,1,2026-05-05T12:00:00Z
443347,highest-temperature-in-qingdao-on-may-5-2026,Highest temperature in Qingdao on May 5?,68368.487525,2145214,0xece246875b61e405e451777137cea08d143bf2a80417d4876eceee2bafdb3b1c,highest-temperature-in-qingdao-on-may-5-2026-23c,Will the highest temperature in Qingdao be 23°C on May 5?,23°C,"[""Yes"", ""No""]","[0.0045, 0.9955]","[""30974959769804349418670784172896104165445716830741318775815227184177204152220"", ""17191686998371858721886789993657743866359808359070580365091541835894789417053""]",0.0045,0.9955,30974959769804349418670784172896104165445716830741318775815227184177204152220,17191686998371858721886789993657743866359808359070580365091541835894789417053,0.001,0.008,0.007,4097.857772000001,512.63228,1,1,0,1,2026-05-05T12:00:00Z
443347,highest-temperature-in-qingdao-on-may-5-2026,Highest temperature in Qingdao on May 5?,68368.487525,2145215,0xf11ca0f7d2b5fa72b3657d2abf1d1090afdc2f7d9568308f952dbb914809f9a5,highest-temperature-in-qingdao-on-may-5-2026-24c,Will the highest temperature in Qingdao be 24°C on May 5?,24°C,"[""Yes"", ""No""]","[0.0045, 0.9955]","[""81585285732293147145407627610390748213622137684813424418707861456541646763917"", ""49051731276433459551813917172688353522110773238032965375661090284347939721628""]",0.0045,0.9955,81585285732293147145407627610390748213622137684813424418707861456541646763917,49051731276433459551813917172688353522110773238032965375661090284347939721628,0.001,0.008,0.007,3829.6642980000015,464.28785,1,1,0,1,2026-05-05T12:00:00Z
443336,highest-temperature-in-busan-on-may-5-2026,Highest temperature in Busan on May 5?,59378.334576,2145097,0x9892387bbed79664423cd470694e9e884062630a62d7529c16fc3b669ab9151a,highest-temperature-in-busan-on-may-5-2026-21c,Will the highest temperature in Busan be 21°C on May 5?,21°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""29472383875243225130900912615847229601093911041465407576830461768387537808470"", ""30312443981511209796616367695427930060966646674201701770670458863311744417184""]",0.9995,0.0005,29472383875243225130900912615847229601093911041465407576830461768387537808470,30312443981511209796616367695427930060966646674201701770670458863311744417184,0.999,1.0,0.001,7772.849459000001,7078.45482,1,1,0,1,2026-05-05T12:00:00Z
443336,highest-temperature-in-busan-on-may-5-2026,Highest temperature in Busan on May 5?,59378.334576,2145098,0x5e51a6d8f890a22a732499f4443aa54f2994031ec79b415f69fbe8b2455c4de7,highest-temperature-in-busan-on-may-5-2026-22c,Will the highest temperature in Busan be 22°C on May 5?,22°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""12391271379700061600002069938058361136597997968954551365354603195531054849519"", ""38605937001796977499688045096637282611655029598651176492973970366915082739929""]",0.0005,0.9995,12391271379700061600002069938058361136597997968954551365354603195531054849519,38605937001796977499688045096637282611655029598651176492973970366915082739929,,0.001,0.001,7818.240750000004,4300.01434,1,1,0,1,2026-05-05T12:00:00Z
443336,highest-temperature-in-busan-on-may-5-2026,Highest temperature in Busan on May 5?,59378.334576,2145099,0x3d8a07d6d87abc6a24d4fe9b40cc2eff65fed646b58211cc90a23f2b27bed363,highest-temperature-in-busan-on-may-5-2026-23c,Will the highest temperature in Busan be 23°C on May 5?,23°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""110953308032299617617341493411544398725408357953228189904450613825717579183786"", ""4699381377317039865682719783662518222142492652981075150351018475463792027454""]",0.0005,0.9995,110953308032299617617341493411544398725408357953228189904450613825717579183786,4699381377317039865682719783662518222142492652981075150351018475463792027454,,0.001,0.001,10937.991549999995,6740.95013,1,1,0,1,2026-05-05T12:00:00Z
443336,highest-temperature-in-busan-on-may-5-2026,Highest temperature in Busan on May 5?,59378.334576,2145100,0x538c7f92a9f3551dd3d58fbd909803a7d2b308bb1bc655f3b0b39fe7f11745ad,highest-temperature-in-busan-on-may-5-2026-24corhigher,Will the highest temperature in Busan be 24°C or higher on May 5?,24°C or higher,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""78537682070066704094558389417218817497115987981226685076614984552384884621946"", ""89693182855159788928935127637766161862461312015285083995968514954177129271511""]",0.0005,0.9995,78537682070066704094558389417218817497115987981226685076614984552384884621946,89693182855159788928935127637766161862461312015285083995968514954177129271511,,0.001,0.001,10893.755987999999,6834.74364,1,1,0,1,2026-05-05T12:00:00Z
443269,lowest-temperature-in-seoul-on-may-5-2026,Lowest temperature in Seoul on May 5?,57168.91835,2144561,0x4cb9a7ebfcce3f5619db9fcbb50e17f9783d211ecaacb81dfc9cb13c0d5636fd,lowest-temperature-in-seoul-on-may-5-2026-8c,Will the lowest temperature in Seoul be 8°C on May 5?,8°C,"[""Yes"", ""No""]","[0.997, 0.003]","[""14670835810616711406375979403492649802068166014782807533836628491949732986415"", ""21000653149351379996542241464973201170213575145522972204135593274010148689352""]",0.997,0.003,14670835810616711406375979403492649802068166014782807533836628491949732986415,21000653149351379996542241464973201170213575145522972204135593274010148689352,0.995,0.999,0.004,3374.794948,485.80855,1,1,0,1,2026-05-05T12:00:00Z
443269,lowest-temperature-in-seoul-on-may-5-2026,Lowest temperature in Seoul on May 5?,57168.91835,2144559,0xc386c8e79d7b3f9b1b9ffa0f50b1c1439775dfaa7c3b1123bd85c2373de4000a,lowest-temperature-in-seoul-on-may-5-2026-7c,Will the lowest temperature in Seoul be 7°C on May 5?,7°C,"[""Yes"", ""No""]","[0.0045, 0.9955]","[""113449963575885604872153134109184489534067555956844336003264856798756574313278"", ""27980031896694928776560769498651631369754641941163973780626778422230211182696""]",0.0045,0.9955,113449963575885604872153134109184489534067555956844336003264856798756574313278,27980031896694928776560769498651631369754641941163973780626778422230211182696,,0.009,0.009,13374.012246000017,4889.19798,1,1,0,1,2026-05-05T12:00:00Z
